"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"modules/social_role_management/social_role_management.permissions.yml:0","Administer social role management settings","","","False","","",""
"modules/social_role_management/social_role_management.permissions.yml:0","Allow to access the administration form to configure social role management settings","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:160","Allows for Role Manager to add/delete user roles","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:146","Allows for Role Manager to create new user accounts","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:153","Allows for Role Manager to delete a users' accounts or their profiles","","","False","","",""
"modules/social_role_management/social_role_management.module:207","At least one role should be selected.","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:145","Create a new user","Erstelle einen neuen User","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:152","Delete accounts","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:124","Disabled profile fields","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:108","Disabled user fields","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:159","Manage user roles","","","False","","",""
"modules/social_role_management/social_role_management.module:33;134","Moderation roles","","","False","","",""
"social_role_delegation.info.yml:0","Provide the ability for the SM to assign other roles.","","","False","","",""
"modules/social_role_management/social_role_management.info.yml:0","Provides role for moderation by specific roles.","","","False","","",""
"modules/social_role_management/social_role_management.routing.yml:0","Role Management Settings","","","False","","",""
"social_role_delegation.permissions.yml:0","Role delegation","","","False","","",""
"modules/social_role_management/src/Form/SocialRoleManagementConfigForm.php:140","Role manager access","","","False","","",""
"modules/social_role_management/social_role_management.info.yml:0","Social","","","False","","",""
"social_role_delegation.info.yml:0","Social Role Delegation","","","False","","",""
"modules/social_role_management/social_role_management.info.yml:0","Social Role Management","","","False","","",""
