"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"csv_serialization.install:11","CSV Serialization requires the League\\Csv library.","","",FALSE,"","",""
"csv_serialization.info.yml:0","Provides CSV as a serialization format.","","",FALSE,"","",""
"csv_serialization.info.yml:0","Serialization (CSV)","","",FALSE,"","",""
"csv_serialization.info.yml:0","Web services","Webservices","",FALSE,"","",""
