"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","154","8066","0","10998","0","10998"
"drupal-core","200","56","2623","0","3666","FALSE","3666"
"drupal-core","200","21","2707","0","3666","FALSE","3666"
"drupal-core","200","77","2736","0","3666","FALSE","3666"
