"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","110","8376","0","9994","0","9994"
"drupal-core","200","73","4060","0","4997","FALSE","4997"
"drupal-core","200","37","4316","0","4997","FALSE","4997"
