"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","97","6717","0","9996","0","9996"
"drupal-core","200","60","2260","0","3332","FALSE","3332"
"drupal-core","200","19","2279","0","3332","FALSE","3332"
"drupal-core","200","18","2178","0","3332","FALSE","3332"
