"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","111","8374","0","9993","0","9993"
"drupal-core","200","64","2731","0","3331","FALSE","3331"
"drupal-core","200","24","2781","0","3331","FALSE","3331"
"drupal-core","200","23","2862","0","3331","FALSE","3331"
