"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","114","8183","0","9996","0","9996"
"drupal-core","200","67","2665","0","3332","FALSE","3332"
"drupal-core","200","24","2687","0","3332","FALSE","3332"
"drupal-core","200","23","2831","0","3332","FALSE","3332"
