"component","status code","not found","skipped","accepted","total","result","count"
"Total","0","158","7891","0","10998","0","10998"
"drupal-core","200","59","2559","0","3666","FALSE","3666"
"drupal-core","200","21","2622","0","3666","FALSE","3666"
"drupal-core","200","78","2710","0","3666","FALSE","3666"
