"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"gpde_local_group.permissions.yml:0","Assign local group","Assegna Gruppo Locale","","False","","",""
"gpde_local_group.info.yml:0","GPDE Local Group","GPIT Gruppo Locale","","False","","",""
"gpde_local_group.module:21","Local Group","Gruppo Locale","","False","","",""
"gpde_local_group.module:56","Local group","Gruppo locale","","False","","",""
"gpde_local_group.info.yml:0","Provides the option to assign a group as a ""Local group""","Offre la possibilità di impostare un gruppo come ""Gruppo locale""","","False","","",""
"gpde_local_group.permissions.yml:0","Set the group as a local group.","Imposta il gruppo come gruppo locale.","","False","","",""
"gpde_local_group.module:22","Whether this is a local group. Members of local groups are automatically granted the Volunteer role.","Se questo è un gruppo locale. Ai membri dei gruppi locali viene automaticamente concesso il ruolo di volontario.","","False","","",""
"gpde_local_group.info.yml:0","gpde","gpit","","False","","",""
